id,stats_inc_id,team_id,playerstats_id,first,last,num,pos,import_status,height,weight,birthdate,birthplace,college,yrsteam,yrsleague,ros_status,created_at
7791,300601,6,158446,Tiquan,Underwood,1,4,1,6.02,185,1987-02-17,"New Brunswick, NJ",Rutgers,1,1,6,"2015-04-08 13:42:32"
7793,381650,6,158113,Terrence,Toliver,80,4,1,6.05,203,1988-05-07,"Hempstead, TX","Louisiana State University",1,1,3,"2015-04-08 13:44:35"
7795,,,,Tim,Smith,0,4,1,5.11,200,,"Chesapeake, VA.",,,,,"2015-04-08 13:45:28"
7797,386774,6,135715,Tim,Smith,82,4,1,5.11,200,1990-03-20,"Chesapeake, VA.",Virginia,1,1,5,"2015-04-08 13:46:06"
7799,404937,7,160935,Kevin,Elliott,13,4,1,6.03,213,1988-12-21,"Fayetteville, NC","Florida A&M",1,1,3,"2015-04-08 18:55:19"
7801,399314,,160045,Ronald,Johnson,80,4,1,6.00,178,1988-08-03,"Muskegon, MI",USC,1,1,3,"2015-04-09 09:42:18"
7803,335274,5,160146,Da'Rel,Scott,23,2,1,5.11,211,1988-05-26,"Conshohocken, PA",Maryland,1,1,5,"2015-04-09 15:03:50"
7805,542065,5,161040,Derrell,Johnson,56,31,1,6.02,255,1990-03-27,"Baltimore, Maryland","East Carolina",1,1,3,"2015-04-09 15:05:31"
7807,869698,,161318,Jordan,Reaves,72,4,0,6.05,220,1990-01-25,"Winnipeg, Manitoba","Brandon University",1,1,3,"2015-04-09 15:31:51"
7809,869714,1,160212,Jonathon,Jennings,10,1,1,6.00,195,1992-07-21,"Columbus, OH","Saginaw Vallley State",1,1,3,"2015-04-10 12:29:18"
7811,323352,5,156251,"Nate ",Collins,98,21,1,6.02,294,1987-12-14,"White Plains, NY",Virginia,1,1,3,"2015-04-10 17:36:36"
7813,,,,David,"Van Dyke",,11,1,6.00,185,1991-03-06,"Miami, Florida","Tennessee State",1,1,3,"2015-04-10 17:38:24"
7815,592539,1,161283,A.C.,Leonard,88,55,1,6.02,252,1992-01-15,"Palatka, FL","Tennessee State",1,1,3,"2015-04-13 10:29:59"
7817,,,,Drayton,Calhoun,34,11,1,5.10,190,1991-01-08,"Clarkston, GA","Middle Tennessee State",1,1,3,"2015-04-14 10:23:50"
7819,,,,Arthur,Williams,38,11,1,6.00,189,1991-07-13,"Birmingham, AL","Grambling State",1,1,3,"2015-04-14 10:25:27"
7821,,10,,Taylor,Mack,49,11,1,5.09,189,1991-06-10,"Powder Springs, GA",Connecticut,1,1,3,"2015-04-14 10:26:28"
7823,,,,Keon,Lyn,,11,1,6.01,195,1989-03-10,"Miramar, Florida",Syracuse,1,1,3,"2015-04-16 14:01:08"
7825,869888,6,161011,Everton,Williams,53,21,0,6.06,285,2015-02-10,"Toronto, ON",Toronto,1,1,5,"2015-04-21 14:02:53"
7827,,10,,Christopher,Faulk,0,9,1,6.06,323,1990-01-21,"Slidell, Louisiana","Louisiana State",1,1,3,"2015-04-22 11:12:04"
7829,,,,Lavon,Downs,,4,1,6.01,190,1988-08-03,"Avon Park, Florida","Delta State",1,1,3,"2015-04-22 13:03:31"
7831,614132,5,161415,Jhomo,Gordon,88,4,1,6.01,195,1993-11-10,"Palm Bay, Florida","Bethune Cookman",1,1,5,"2015-04-22 13:04:57"
7833,,,,"C.J. ",Wilson,,13,1,6.02,205,1986-01-26,"Chicago, Illinois","Western Michigan",1,1,3,"2015-04-22 13:09:16"
7835,469497,,161412,Carlos,Anderson,35,2,1,5.08,180,1990-07-24,"Blue Springs, MO","Northern Iowa",1,1,3,"2015-04-22 13:11:48"
7837,,,,Alvester,Alexander,36,2,1,5.11,208,1990-10-17,"Houston, Texas",Wyoming,1,1,,"2015-04-23 10:42:50"
7839,,10,,Hakeem,Smith,,11,1,6.01,187,1989-11-09,"Jonesboro, Georgia",Louisville,1,1,3,"2015-04-23 10:47:13"
7841,512185,,160297,Ja-Mes,Logan,84,4,1,6.03,190,1989-10-01,"Houston, Texas",Mississippi,1,1,5,"2015-04-23 12:59:44"
7843,333650,,161358,Anthony,Santella,71,17,1,6.02,190,1988-03-06,"Wauconda, Illinois"," Illinois",1,1,3,"2015-04-23 13:01:32"
7845,,10,,Winston,Wright,14,11,1,5.10,190,1991-03-16,"Lee`s Summit, Missouri","South Dakota State",1,1,3,"2015-04-23 13:03:15"
7847,,10,,E.J.,Woods,51,11,1,6.00,187,1989-09-20,"San Francisco, CA.","New Mexico Highlands",1,1,3,"2015-04-23 14:43:42"
7849,,10,,Jonathon,Sharpe,30,13,1,6.01,225,1990-09-17,"Conway, SC.","North Greenville",1,1,3,"2015-04-23 14:46:29"
7851,500328,,161416,Larry,King,54,13,1,6.01,210,2015-09-13,"South Bend, IN.","Indiana State",1,1,3,"2015-04-23 14:53:24"
7853,652826,,161424,Deon,Anthony,87,4,1,5.11,214,1990-10-04,"New Iberia, La",Troy,1,1,3,"2015-04-24 14:39:59"
7855,,10,,Everett,Benyard,66,9,1,6.06,320,1991-05-13,"San Diego, CA",Oregon,1,1,3,"2015-04-24 14:42:59"
7857,,,,Adrian,Robinson,57,21,0,6.01,250,1989-11-21,,,,,,"2015-04-27 10:20:47"
7859,,,,Adrian,Robinson,57,21,0,6.01,250,1989-11-21,"Harrisburg, PA",Temple,1,1,21,"2015-04-27 10:20:58"
7861,543086,3,160152,James,Franklin,14,1,1,6.02,225,1991-07-23,"Oklahoma City, OK",Missouri,1,1,3,"2015-04-28 15:12:01"
7863,464040,5,161378,"Corey ",Lewis,60,9,1,6.05,310,1989-10-01,"Cresco, PA","Illinois, ",1,1,5,"2015-04-28 15:20:36"
7865,870151,,161216,Etauj,Allen,2,18,1,5.09,185,1990-09-11,"San Antonio, TX","Ouachita Baptist ",1,1,3,"2015-04-29 10:40:20"
7867,552416,3,161117,Shakir,Bell,33,2,1,5.08,185,1992-04-10,"Indianapolis, IN","Indiana State",1,1,3,"2015-04-29 10:44:03"
7869,747276,,161403,Bryant,Mitchell,89,4,1,6.02,182,1992-08-16,"San Diego, CA","Northwest State",1,1,3,"2015-04-29 10:47:04"
7871,653763,3,161298,Derel,Walker,87,4,1,6.02,185,1991-06-29,"Hillsboro, TX","Texas A&M",1,1,5,"2015-04-29 10:48:24"
7873,563948,,161256,Scott,Williams,42,11,1,6.04,220,1989-10-21,"Springfield, VA",Hampton,1,1,3,"2015-04-29 10:50:28"
7875,870165,4,161324,Alex,Carroll,87,4,0,5.11,195,1992-03-18,"Victoria BC","Queen's ",1,1,3,"2015-04-29 11:44:57"
7877,870167,,159953,Ronlee,"King-Fileen ",75,2,0,6.00,220,1989-12-18,"Toronto, ON",Bishop's,1,1,,"2015-04-29 11:48:57"
7879,,,,Noah,Picton,71,1,0,5.09,165,1995-07-05,"Regina, SK",Regina,1,1,,"2015-04-29 11:54:43"
7881,511491,1,160951,Craig,Roh,93,21,1,6.05,265,1991-01-25,"Scottsdale, AZ",Michigan,1,1,3,"2015-04-30 10:39:43"
7883,870148,10,160538,Alex,King,92,21,1,6.04,240,1989-09-12,"Rancho Cordova, CA","East Central University",1,1,3,"2015-04-30 10:42:35"
7885,505947,1,159525,Michael,Brooks,90,21,1,6.03,275,1991-08-28,"Durham, NC","East Carolina",1,1,3,"2015-04-30 10:44:40"
7887,558954,65,161450,Forrest,Hightower,23,11,1,5.10,186,1992-03-15,"Concord, California","San José State",1,1,5,"2015-04-30 17:58:44"
7889,402065,1,159358,Tommie,Draheim,57,9,1,6.04,300,1988-12-23,"Kennewick, WA","San Diego State",1,1,3,"2015-05-04 19:18:47"
7891,513016,10,161356,Kaycee,Ike,65,9,1,6.05,305,1991-07-23,"Norcross, GA",Alabama-Birmingham,1,1,3,"2015-05-04 19:20:31"
7893,,,,Darwin,Cook,,11,1,5.10,202,,,"West Virginia",1,1,3,"2015-05-05 12:32:02"
7895,513833,,161178,Darwin,Cook,37,11,1,5.10,202,1991-07-17,,"West Virginia",1,1,,"2015-05-05 12:32:17"
7897,,,61472,Jeremy,Gray,30,11,1,6.02,188,1985-10-08,"Opelika, AL","North Carolina State",1,1,,"2015-05-05 12:37:41"
7899,468671,4,161315,Junior,Mertile,29,11,1,5.11,193,1989-10-26,"Opelika, AL","Florida International ",1,1,5,"2015-05-05 12:39:43"
7901,268435,,161177,Marrio,Norman,27,11,1,6.0,200,1986-08-10,"Greenwood, SC","Coastal Carolina ",1,1,,"2015-05-05 12:41:41"
7903,246862,5,138353,Jamaal,Westerman,55,14,0,6.03,249,1985-02-21,"Brooklyn, New York",Rutgers,1,1,3,"2015-05-07 13:27:57"
7905,,10,,Aaron,Wilmer,13,1,1,5.11,210,1992-07-04,"Philadelphia, PA","Delaware Valley",1,1,4,"2015-05-07 16:55:05"
7907,507509,4,161244,Telvion,Clark,30,13,1,6.01,235,1990-09-25,"Greensboro, NC",Towson,1,1,3,"2015-05-08 11:04:29"
7909,553988,4,161269,Jeff,"Knox Jr.",49,13,1,6.02,225,1992-02-22,"Pittsburgh, PA","California (PA)",1,1,3,"2015-05-08 11:06:45"
7911,,,,,,,,,,,,,,,,,"2015-05-12 01:00:57"
7913,,,,test,,,,,,,,,,,,,"2015-05-12 01:01:18"
7915,,11,,,test,,,,,,,,,,,,"2015-05-12 01:02:00"
7917,560305,65,161497,Alex,Mateas,56,9,0,6.04,309,1991-03-28,"Ottawa, ON",Connecticut,1,1,3,"2015-05-12 20:34:27"
7919,554446,1,161537,Campbell,Allison,51,9,0,6.06,320,1992-06-08,"Kemptville, ON","Eastern Michigan",1,1,5,"2015-05-13 11:58:13"
7921,870927,1,161501,Ese,Mrabure-Ajufo,98,21,0,6.02,250,1992-12-05,"Mississauga, ON","Wilfrid Laurier",1,1,3,"2015-05-13 12:03:58"
7923,870928,1,161528,Adrian,Clarke,41,13,0,6.03,235,1991-07-09,"Mississauga, ON",Bishop's,1,1,3,"2015-05-13 12:08:25"
7925,751848,1,161519,Shaquille,Murray-Lawrence,35,2,0,5.08,193,1993-10-30,"Scarborough, ON",UNLV,1,1,3,"2015-05-13 12:14:03"
7927,870929,10,161545,Josh,Brinkworth,28,11,0,6.01,205,1993-01-18,"Elk Grove, CA",Pacific,1,1,3,"2015-05-13 12:19:47"
7929,,,,Maxx,Forde,95,21,0,6.05,272,1992-11-15,"Seattle, WA",Idaho,1,1,3,"2015-05-13 12:21:36"
7931,562437,1,161554,Maxx,Forde,48,21,0,6.05,272,1992-11-15,"New Orleans, LA",Idaho,1,1,5,"2015-05-13 12:23:58"
7933,870983,5,161498,Sukh,Chungh,69,9,0,6.04,300,1992-03-04,"Port Coquitlam, BC",Calgary,1,1,3,"2015-05-13 14:35:23"
7935,542375,10,160869,Akeem,Daniels,41,2,1,5.07,189,1992-07-22,"Kissimmee, Florida","Northern Illinois",1,1,3,"2015-05-13 14:45:50"
7937,557387,,161344,Lyle,McCombs,25,2,1,5.08,175,1992-04-12,"Staten Island, New York","Rhode Island",1,1,5,"2015-05-13 14:46:54"
7939,,,,Jarvis,West,86,4,1,5.10,171,1991-11-18,"St. Petersburg, Florida","Iowa State",1,1,3,"2015-05-13 14:48:01"
7941,400282,7,159253,Martez,Wilson,4,21,1,6.04,242,1988-09-21,"Chicago, Illinois",Illinois,1,1,9,"2015-05-13 14:49:08"
7943,556190,10,161423,Jeremiah,Johnson,34,11,1,5.11,195,1992-08-25,"Forestville, MD",Maryland,1,1,3,"2015-05-14 12:19:50"
7945,544266,,160814,Sammy,Brown,56,13,1,6.02,240,1990-04-17,"Hattiesburg, MS",Houston,1,1,3,"2015-05-14 13:00:52"
7947,871125,,161572,Andrew,Muzljakovich,70,16,1,5.11,212,1992-07-19,"Vicksburg, Michigan","Olivet Nazarene University",1,1,3,"2015-05-14 13:19:28"
7949,397700,7,157789,Brian,Rolle,36,13,1,5.10,241,1988-11-20,"Columbus, Ohio","Ohio State",1,1,3,"2015-05-14 13:21:24"
7951,609983,10,161441,Derrick,Morgan,37,11,1,5.11,210,1990-03-05,"Germantown, MD","Stony Brook",1,1,3,"2015-05-14 13:39:44"
7953,611872,10,161419,Cody,Acker,42,13,1,6.01,220,1993-06-23,"Landover , MD","Morgan State",1,1,3,"2015-05-14 15:25:23"
7955,556946,10,160941,Cory,Mitchell,82,4,1,6.02,195,1987-12-12,"Houston, TX","Eastern Washington",1,1,3,"2015-05-14 16:18:28"
7957,595839,10,161307,Derrick,Joseph,78,4,1,5.08,145,1992-01-02,"Washington, DC",Towson,1,1,3,"2015-05-14 16:20:48"
7959,557675,65,161284,"Matt ",Acree,79,21,1,6.03,295,1992-02-20,"Shawnee, Kansas",Drake,1,1,5,"2015-05-15 10:37:07"
7961,503103,10,161364,John,Stevenson,46,11,1,5.11,197,1989-09-09,"Stone Mountain, Georgia","Georgia Southern",1,1,3,"2015-05-15 10:41:39"
7963,511207,65,161465,Jacques,Washington,28,11,1,6.01,220,1991-01-28,"Owasso, Oklahoma","Iowa State",1,1,3,"2015-05-15 10:44:21"
7965,,,,Trey,Barrow,,37,1,6.01,205,,"Moberly, Missouri",Missouri,1,1,,"2015-05-15 10:55:26"
7967,519338,4,161258,Devin,Wilson,86,4,1,6.02,205,1990-10-13,"Nashville, TN","Tennessee State",1,1,5,"2015-05-15 11:19:37"
7969,556792,,161045,Eric,Thomas,81,4,1,6.01,225,1991-11-11,"Shreveport, LA",Troy,1,1,,"2015-05-15 11:22:23"
7971,506484,,161447,Jestin,Love,22,11,1,6.00,207,1991-04-14,"West Memphis, AK","Central Arkansas",1,1,3,"2015-05-15 14:09:18"
7973,871205,,161446,Keith,Reynolds,35,13,1,6.00,206,1991-04-05,"Memphis, TN",Arkansas-Monticello,1,1,5,"2015-05-15 14:12:26"
7975,511500,,160936,Denicos,Allen,48,13,1,5.11,220,1990-08-09,"Hamilton, OH","Michigan State",1,1,3,"2015-05-18 14:19:31"
7977,602768,1,161300,Alex,Tillman,28,11,1,5.10,190,1991-05-29,"Houston, TX","North Dakota",1,1,3,"2015-05-19 16:45:39"
7979,658691,,158998,Jordan,Yantz,18,1,0,6.01,213,1990-05-10,"Regina, SK",Manitoba,1,1,4,"2015-05-19 16:55:35"
7981,,1,,Darious,Lane,27,11,0,5.11,210,1990-08-14,"Miami, FL",Harding,1,1,5,"2015-05-19 17:08:49"
7983,498169,10,160414,Micah,Hatfield,80,4,1,6.01,181,1991-01-25,"Lake Oswego, OR","Oregon State",1,1,4,"2015-05-19 17:44:31"
7985,560192,10,158624,Rickey,Galvin,7,4,1,5.08,175,1991-12-28,"Oakland, CA","Washington State",1,1,3,"2015-05-19 18:21:20"
7987,546101,10,160575,"Tim ",Jackson,95,15,1,6.04,290,1991-10-24,"St. Petersburg, FL","North Carolina",1,1,3,"2015-05-19 18:51:44"
7989,556196,10,161155,Andre,Monroe,96,15,1,5.11,285,1992-02-24,"Washington, DC",Maryland,1,1,3,"2015-05-19 19:06:09"
7991,870985,5,161511,Brendan,Morgan,21,11,0,6.00,192,1993-09-28,"Pickering, ON",Queen's,1,1,3,"2015-05-20 10:28:54"
7993,870988,,161542,Justin,Warden,50,11,0,6.02,200,1990-09-26,"Ottawa, ON",Bishop's,1,1,3,"2015-05-20 10:30:38"
7995,500587,1,161327,Jamarkus,McFarland,92,15,1,6.02,305,1990-11-26,"Lufkin, TX",Oklahoma,1,1,5,"2015-05-20 10:50:35"
7997,460269,1,161272,Jason,Foster,66,25,1,6.03,300,1988-10-21,"East Pittsford, VT","Rhode Island",1,1,3,"2015-05-20 11:04:58"
7999,,10,,Terence,Bullitt,74,13,1,6.02,225,1991-08-05,"Garland, TX","Texas Tech",1,1,4,"2015-05-20 11:14:42"
8001,553294,7,160892,Kenny,Shaw,89,4,1,6.00,171,1992-01-15,"Orlando, Florida","Florida State",1,1,5,"2015-05-21 09:17:55"
8003,511357,7,160067,Akwasi,Owusu-Ansah,9,11,1,6.01,209,1988-07-22,"Gainsville, Florida","Indiana (Pa.)",1,1,3,"2015-05-21 09:19:40"
8005,870986,5,161529,Chris,Normand,37,3,0,6.02,239,1991-10-17,"Bromont, QC",Laval,1,1,5,"2015-05-21 09:22:40"
8007,870987,65,161568,"Ettore ",Lattanzio,49,21,0,6.00,252,1990-12-27,"Ottawa, ON",Ottawa,1,1,3,"2015-05-21 11:38:22"
8009,515478,5,159832,"Justin ",Veltung,19,4,1,5.11,178,1991-09-06,"Puyallup, WA",Idaho,1,1,6,"2015-05-21 11:40:23"
8011,266858,,161430,Curtis,Taylor,42,11,1,6.02,210,1985-07-13,"Bogalusa, LA",LSU,1,1,3,"2015-05-21 16:03:39"
8013,872129,4,161569,"Matthew ",Halbgewachs,61,9,0,6.05,295,1994-06-17,,"Regina (JR)",1,1,5,"2015-05-21 16:11:47"
8015,872130,,161571,Evan,Turkington,77,4,0,6.06,227,1993-04-03,,"Saskatoon (JR)",1,1,,"2015-05-21 16:14:49"
8017,,,,Matt,"Kozun ",79,21,0,6.05,275,1993-01-25,,"Saskatoon (JR)",1,1,,"2015-05-21 16:15:06"
8019,870982,10,161552,Dan,MacDonald,72,20,0,5.09,215,1992-02-10,"Burlington, ON",Guelph,1,1,4,"2015-05-22 12:45:49"
8021,,10,,Chuck,Hunter,96,21,1,6.01,305,1993-05-17,"West Monroe, LA","Texas Christian",1,1,3,"2015-05-22 12:46:57"
8023,870980,7,161551,Kevin,Bradfield,86,4,0,6.01,190,1993-03-19,"Toronto, ON",Toronto,1,1,3,"2015-05-22 12:49:14"
8025,470232,7,161296,Gregory,"Van Roten",62,9,1,6.03,299,1990-02-26,"Rockville Centre, NY",Pennsylvania,1,1,3,"2015-05-22 12:52:24"
8027,511240,9,160558,Michael,"Sam ",94,21,1,6.02,260,1990-01-07,"Galveston, TX",Missouri,1,1,3,"2015-05-22 18:11:06"
8029,,10,,Kheeston,Randall,91,15,1,6.05,310,1990-05-07,"Beaumont, Texas",Texas,1,1,3,"2015-05-22 18:51:25"
8031,870979,10,161535,Dillon,Campbell,42,2,0,5.08,207,1992-03-14,"Whitby, ON","Wilfrid Laurier",1,1,4,"2015-05-25 10:09:35"
8033,,10,,Jordan,Sullen,49,11,1,5.11,200,1990-06-25,"New Orleans, LA",Tulane,1,1,4,"2015-05-25 10:10:44"
8035,870978,4,161526,Matthew,Norzil,85,4,0,6.01,186,1990-08-05,"Montreal, QC",Laval,1,1,5,"2015-05-25 10:11:32"
8037,870961,65,161506,Jake,Harty,8,4,0,6.02,210,1991-01-02,"Calgary, AB",Calgary,1,1,9,"2015-05-25 10:42:06"
8039,870962,,161524,Tanner,Doll,39,13,0,6.00,221,1993-06-12,"St. Albert, AB",Calgary,1,1,,"2015-05-25 10:44:39"
8041,463531,,161533,Jefferson,Court,31,3,0,6.03,238,1990-05-08,"Sandy, Utah","Utah State",1,1,,"2015-05-25 10:54:23"
8043,614101,10,161437,Anthony,Woodard,77,21,1,6.04,275,1991-08-05,"Tracy, CA",Bethune-Cookman,1,1,3,"2015-05-25 13:10:49"
8045,600373,2,161350,Greg,Wilson,84,5,1,6.02,205,1990-09-14,"Danville, CA",Fordham,1,1,5,"2015-05-25 13:13:20"
8047,498971,10,161438,Tahj,Jones,47,13,1,6.02,205,1989-12-27,"Mamou, LA",LSU,1,1,3,"2015-05-25 13:15:09"
8049,400692,10,158982,Trevor,Coston,52,11,1,5.10,210,1989-10-12,"Greenlawn, NY",Maine,1,1,3,"2015-05-25 13:17:43"
8051,332903,10,160282,Royce,Adams,48,11,1,6.00,190,1988-05-03,"Cleveland, OH",Purdue,1,1,3,"2015-05-25 13:19:57"
8053,870932,2,161518,Tevaughn,Campbell,32,11,0,6.00,185,1993-06-14,"Toronto, ON",Regina,1,1,5,"2015-05-25 13:22:33"
8055,609259,2,161361,Maleki,Harris,51,13,1,6.01,210,1992-11-21,"Tuscumbia, AL","South Alabama",1,1,5,"2015-05-25 13:24:18"
8057,870936,2,161558,Andrew,Buckley,0,1,0,6.00,201,1993-08-20,"Calgary, AB",Calgary,1,1,4,"2015-05-25 13:24:47"
8059,870934,2,161540,Dexter,Janke,40,11,0,6.00,220,1992-10-04,"Edmonton, AB","Okanagan Sun",1,1,3,"2015-05-25 13:26:47"
8061,870963,65,161541,Kienan,Lafrance,37,2,0,5.10,210,1991-05-16,"Winnipeg, MB",Manitoba,1,1,3,"2015-05-26 09:14:57"
8063,870964,,161550,Alexandre,Laganière,61,9,0,6.04,305,1991-03-18,"Quebec, QC",Montreal,1,1,,"2015-05-26 09:17:54"
8065,,,,Louis,Mensah,28,13,0,6,230,1990-02-28,"Toronto, ON","Fort Lewis",1,1,,"2015-05-26 09:19:57"
8067,,,,Timothy,Mitchell,58,9,0,6.05,290,1991-08-28,"St. Hubert, QC",McGill,1,1,,"2015-05-26 09:22:03"
8069,,10,,Grant,Hedrick,9,1,1,6.00,200,1991-10-26,"Independence, OR","Boise State",1,1,4,"2015-05-26 09:22:08"
8071,870965,4,161502,Nic,Demski,9,4,0,6.00,215,1993-05-14,"Winnipeg, MB",Manitoba,1,1,3,"2015-05-26 11:30:55"
8073,540616,,161588,Jake,Cotton,65,9,1,6.06,305,1991-07-11,"Lincoln, NE",Nebraska,1,1,,"2015-05-26 12:15:02"
8075,872132,,161599,Austin,Roy,66,9,0,6.02,305,1990-11-14,"Lively, ON","Michigan Tech",1,1,3,"2015-05-26 13:25:28"
8077,344905,7,157681,A.J.,Jefferson,24,11,1,6.00,190,1988-04-04,"Bakersfield, CA","Fresno State",1,1,3,"2015-05-26 13:28:50"
8079,553235,7,161480,Henry,Josey,20,2,1,5.09,186,1991-09-25,"Angleton, Texas",Missouri,1,1,3,"2015-05-26 13:33:37"
8081,870977,7,161517,Cameron,Walker,75,21,0,6.04,237,1992-11-10,"London, ON",Guelph,1,1,9,"2015-05-26 15:25:13"
8083,493467,1,161278,Anthony,Fera,19,37,1,6.02,207,1991-06-18,"Philadelphia, PA",Texas,1,1,5,"2015-05-27 09:41:56"
8085,559309,10,161308,Martin,Wright,93,21,1,6.03,246,1988-10-20,"Miami, FL","Florida Atlantic",1,1,3,"2015-05-27 10:06:33"
8087,870937,3,161503,"Danny ",Groulx,50,9,0,6.06,325,1990-03-27,"Gatineau, QC",Laval,1,1,3,"2015-05-27 11:28:11"
8089,870938,3,161512,David,Beard,57,9,0,6.05,297,1993-02-23,"Sherwood Park, AB",Alberta,1,1,3,"2015-05-27 11:32:45"
8091,870939,3,161521,"Adam ",Konar,38,13,0,6.02,225,1993-10-10,"Vancouver, BC",Calgary,1,1,6,"2015-05-27 11:34:16"
8093,870966,4,161522,Rory,Connop,95,21,0,6.05,282,1990-12-27,"Edmonton, AB",Western,1,1,3,"2015-05-27 11:34:34"
8095,870940,3,161530,Andrew,Johnson,84,4,0,6.01,205,1992-03-06,"Edmonton, AB","Fort Lewis",1,1,5,"2015-05-27 11:35:53"
8097,793096,3,161556,"Blair ",Smith,48,13,0,6.02,230,1990-09-25,"Mississauga, ON","Angelo State",1,1,3,"2015-05-27 11:37:22"
8099,552905,4,161531,Matthew,Rea,47,3,0,6.01,242,1991-11-25,"London, ON","Michigan State",1,1,3,"2015-05-27 11:39:58"
8101,,,,Kwame,Adjei,32,11,0,6.01,205,1993-08-14,"Brampton, ON","Mount Allison",1,1,,"2015-05-27 11:42:58"
8103,870967,,161538,Kwame,Adjei,32,11,0,6.01,205,1993-08-14,"Brampton, ON","Mount Allison",1,1,,"2015-05-27 11:42:59"
8105,872612,,161359,Denarius,Appling,71,4,1,5.07,155,1991-12-01,"Griffin, GA","West Georgia",1,1,3,"2015-05-27 11:46:46"
8107,870969,,161543,Tyler,Langlais,99,21,0,6.02,270,1990-03-12,"Dryden, ON",Calgary,1,1,,"2015-05-27 11:47:28"
8109,407587,,161445,Dawud,Lane,79,13,1,6.02,226,1989-03-21,"Montvale, NJ","Bethune Cookman",1,1,3,"2015-05-27 11:48:14"
8111,,,,DJ,Bryant,56,14,1,6.03,248,1989-03-03,"Baltimore, MD","James Madison",1,1,3,"2015-05-27 11:50:02"
8113,870970,,161546,Melvin,Abankwah,78,2,0,5.09,190,1991-02-22,"Etobicoke, ON","Saint Mary's",1,1,,"2015-05-27 11:50:11"
8115,501905,3,159532,Skye,Dawson,88,4,1,5.09,180,1990-12-02,"Mesquite, TX","Texas Christian",1,1,9,"2015-05-27 11:52:00"
8117,870973,4,161555,Brandon,Tennant,91,21,0,6.02,305,1991-07-02,"Lachine, QC",Laval,1,1,3,"2015-05-27 11:53:05"
8119,728862,,161379,David,Griffin,62,9,1,6.05,300,1991-09-26,"Tallahassee, FL",Hawaii,1,1,3,"2015-05-27 11:53:27"
8121,872137,4,161605,Tim,Agbaje,92,21,0,6.04,290,1990-05-16,"Edmonton, AB",Saskatchewan,1,1,5,"2015-05-27 11:56:12"
8123,,,,Nehemie,Kankolongo,76,13,0,5.11,205,1992-04-04,"Coqutlam, BC",Wyoming,1,1,3,"2015-05-27 11:59:59"
8125,543922,4,161606,Nehemie,Kankolongo,52,13,0,5.11,205,1992-04-04,"Coqutlam, BC",Wyoming,1,1,9,"2015-05-27 12:00:19"
8127,870984,5,161507,Addison,Richards,86,4,0,6.04,212,1993-09-28,"Regina, SK",Regina,1,1,3,"2015-05-27 13:53:31"
8129,505528,5,161305,Garrett,Waggoner,22,13,0,6.00,220,1990-09-25,"Sarasota, FL",Dartmouth,1,1,3,"2015-05-27 13:57:08"
8131,333297,,160834,"Dominique ",Franks,43,13,1,6.00,200,1987-10-08,"Tulsa, OK",Oklahoma,1,1,3,"2015-05-27 14:00:53"
8133,,10,,David,Gettis,77,4,1,6.03,220,1987-08-27,"Cherry Point, NC",Baylor,1,1,3,"2015-05-27 14:04:17"
8135,561132,,160527,"Shaquille ",Richardson,0,11,1,6.01,190,1992-03-21,"Carson, California",Arizona,1,1,3,"2015-05-27 14:08:23"
8137,552379,9,161504,Jacob,Ruby,69,9,0,6.07,315,1992-12-13,"London, ON",Richmond,1,1,6,"2015-05-27 17:48:51"
8139,492825,9,170272,Jesse,Joseph,99,15,0,6.03,262,1988-09-02,"Laval, QC",Connecticut,1,1,3,"2015-05-27 17:52:02"
8141,870957,9,161509,"Nicholas ",Shortill,26,13,0,6.02,223,1992-11-16,"Nobleton, ON",McMaster,1,1,3,"2015-05-27 18:00:13"
8143,565304,9,161527,"Brandon ",Bridge,1,1,0,6.05,235,1992-03-21,"Mississauga, ON","South Alabama",1,1,3,"2015-05-27 22:10:00"
8145,870959,9,161536,"Mikhaïl ",Davidson,88,4,0,5.08,175,1991-09-19,Montréal,"Montréal, QC",1,1,5,"2015-05-27 22:14:18"
8147,870960,9,161553,Anthony,Coady,40,11,0,5.10,190,1991-05-18,"Montréal, QC",Montréal,1,1,5,"2015-05-27 22:17:27"
8149,748692,9,161520,"James ",Bodanis,66,9,0,6.03,297,1991-06-10,"Toronto, ON","Michigan State",1,1,5,"2015-05-27 22:21:36"
8151,870958,9,161532,"Alex ",Charette,84,4,0,6.01,200,1992-01-09,"Saint-Catherines, ON",Guelph,1,1,3,"2015-05-27 22:26:04"
8153,558889,9,161544,Quinn,Lawlor,67,9,0,6.04,302,1992-03-21,"Calgary, AB",BYU,1,1,5,"2015-05-27 22:29:12"
8155,870976,7,161508,Daryl,Waud,99,21,0,6.05,290,1993-08-24,"Hamilton, ON",Western,1,1,3,"2015-05-28 09:06:48"
8157,557175,,160974,Blake,Sims,4,1,1,6.0,208,1993-01-03,"Gainesville, Georgia",Alabama,1,1,3,"2015-05-28 09:08:33"
8159,870935,2,161549,Aaron,Picton,61,9,0,6.03,235,1992-05-15,"Regina, SK",Regina,1,1,4,"2015-05-28 11:17:39"
8161,870930,2,161505,Karl,Lavoie,57,9,0,6.04,285,1991-08-14,"Quebec City, QC",Laval,1,1,9,"2015-05-28 11:21:12"
